time,price,trade,amount
2015/11/27,3556.992,20893935800.00 ,269758168475.00 
2015/11/26,3759.429,17352546800.00 ,239797205559.00 
2015/11/25,3781.607,15194494100.00 ,215125047954.00 
2015/11/24,3753.889,14338328300.00 ,192495095083.00 
2015/11/23,3753.335,17562681200.00 ,234640979610.00 
2015/11/20,3774.383,18695168900.00 ,242295089781.00 
2015/11/19,3774.969,15463198900.00 ,204557606993.00 
2015/11/18,3715.58,18568949500.00 ,254137953313.00 
2015/11/17,3758.387,24853307100.00 ,365138598381.00 
2015/11/16,3764.126,16169090100.00 ,227483711616.00 
2015/11/13,3746.242,20348989100.00 ,281961129453.00 
2015/11/12,3795.324,21753764700.00 ,302446791881.00 
2015/11/11,3833.646,23223429600.00 ,307008336072.00 
2015/11/10,3833.238,28651960300.00 ,380910629424.00 
2015/11/9,3840.355,35680482300.00 ,463161707601.00 
2015/11/6,3793.374,29875307600.00 ,389779446699.00 
2015/11/5,3705.97,39804656800.00 ,495138171518.00 
2015/11/4,3628.538,20542386500.00 ,266955889953.00 
2015/11/3,3465.493,10140187600.00 ,132231502584.00 
2015/11/2,3475.962,13000256800.00 ,167455101934.00 
2015/10/30,3534.079,13914191400.00 ,183317149529.00 
2015/10/29,3533.307,12701044600.00 ,161051885808.00 
2015/10/28,3524.92,17097709800.00 ,213303023833.00 
2015/10/27,3592.879,19205614000.00 ,239042538536.00 
2015/10/26,3589.261,20424886300.00 ,270489759134.00 
2015/10/23,3571.241,19829447800.00 ,247059685203.00 
2015/10/22,3524.534,18430558000.00 ,223583606540.00 
2015/10/21,3473.254,28207605000.00 ,326886985805.00 
2015/10/20,3577.703,17902510800.00 ,226525577194.00 
2015/10/19,3534.182,20760674400.00 ,254890985147.00 
2015/10/16,3534.065,20896470900.00 ,252211491386.00 
2015/10/15,3486.815,17115829900.00 ,201881880361.00 
2015/10/14,3406.112,15217393800.00 ,174599255680.00 
2015/10/13,3445.043,14543378600.00 ,174978937957.00 
2015/10/12,3447.693,22140046800.00 ,263706468495.00 
2015/10/9,3340.116,12435250000.00 ,144731343186.00 
2015/10/8,3296.482,13208176800.00 ,164120601354.00 
2015/9/30,3202.948,7855934900.00 ,95881598729.00 
2015/9/29,3178.854,8715063300.00 ,96691510035.00 
2015/9/28,3242.752,7421946800.00 ,88007466971.00 
2015/9/25,3231.951,12141927800.00 ,137602168790.00 
2015/9/24,3284.999,10201123800.00 ,120820642496.00 
2015/9/23,3263.028,12317143900.00 ,136885975737.00 
2015/9/22,3339.03,14622198500.00 ,172492862561.00 
2015/9/21,3308.247,12278866800.00 ,145323018237.00 
2015/9/18,3251.273,10690348100.00 ,121752531747.00 
2015/9/17,3236.999,16940188100.00 ,190270181393.00 
2015/9/16,3309.248,15970999400.00 ,168269840344.00 
2015/9/15,3152.232,14355564100.00 ,145989213753.00 
2015/9/14,3281.132,20545725100.00 ,226168550065.00 
2015/9/11,3347.188,10854750800.00 ,130262410873.00 
2015/9/10,3357.561,14488297100.00 ,168108269695.00 
2015/9/9,3399.305,22046742100.00 ,258815794996.00 
2015/9/8,3334.023,15459963100.00 ,168294750030.00 
2015/9/7,3250.485,20422443100.00 ,221756790269.00 
2015/9/2,3365.832,34778941200.00 ,348986389305.00 
2015/9/1,3362.083,35245852800.00 ,351387828324.00 
2015/8/31,3366.536,28025040300.00 ,306610891136.00 
2015/8/28,3342.286,29949842600.00 ,318763482694.00 
2015/8/27,3205.638,26729493000.00 ,278769983405.00 
2015/8/26,3025.692,30827062300.00 ,312188248685.00 
2015/8/25,3042.927,27608130600.00 ,281160333742.00 
2015/8/24,3275.534,25543665200.00 ,273124228208.00 
2015/8/21,3589.536,21798640300.00 ,267498426435.00 
2015/8/20,3761.454,21216796500.00 ,270576698834.00 
2015/8/19,3886.136,26904983900.00 ,340923470856.00 
2015/8/18,3825.412,31988107000.00 ,424924184411.00 
2015/8/17,4077.872,25693963800.00 ,336830563044.00 
2015/8/14,4073.54,25339299600.00 ,340076813259.00 
2015/8/13,4075.463,24283697900.00 ,319887602964.00 
2015/8/12,4016.126,25514619600.00 ,339799364935.00 
2015/8/11,4066.669,32203419100.00 ,416996541243.00 
2015/8/10,4084.365,30678054000.00 ,401702020648.00 
2015/8/7,3906.945,18334915300.00 ,246546119056.00 
2015/8/6,3831.852,14727869400.00 ,195532363765.00 
2015/8/5,3866.9,20048426900.00 ,272693513971.00 
2015/8/4,3948.155,22023655600.00 ,288756503266.00 
2015/8/3,3829.235,24580503000.00 ,309631297700.00 
2015/7/31,3816.699,22237676700.00 ,299312543754.00 
2015/7/30,3815.412,27154866500.00 ,376351170573.00 
2015/7/29,3930.379,27697284500.00 ,372287868068.00 
2015/7/28,3811.093,38352721600.00 ,482654543336.00 
2015/7/27,3818.731,36505451100.00 ,477952010794.00 
2015/7/24,4176.279,39204537300.00 ,535901647230.00 
2015/7/23,4250.805,35447175900.00 ,483972220006.00 
2015/7/22,4157.16,31894599700.00 ,441832505196.00 
2015/7/21,4166.006,31837494500.00 ,431695843789.00 
2015/7/20,4160.612,35267347200.00 ,483493894661.00 
2015/7/17,4151.496,33110713100.00 ,435597103716.00 
2015/7/16,3997.356,33053134500.00 ,410050894560.00 
2015/7/15,3966.759,42195636700.00 ,514064532339.00 
2015/7/14,4112.149,45442200900.00 ,597521262486.00 
2015/7/13,4211.812,50209218600.00 ,659251724205.00 
2015/7/10,4106.556,50070180200.00 ,629079512954.00 
2015/7/9,3897.626,50387061000.00 ,564744043358.00 
2015/7/8,3663.038,58146709700.00 ,640122398881.00 
2015/7/7,3928.003,67938500700.00 ,795962644454.00 
2015/7/6,3998.537,64809453000.00 ,779558044352.00 
2015/7/3,3885.917,42930085000.00 ,538216869728.00 
2015/7/2,4107.996,45706219400.00 ,593506685518.00 
2015/7/1,4253.021,43172141100.00 ,623330596858.00 
2015/6/30,4472.998,52704528000.00 ,716045824698.00 
2015/6/29,4191.549,52566248200.00 ,704014548847.00 
2015/6/26,4336.195,44663979000.00 ,612959478689.00 
2015/6/25,4706.516,44613598200.00 ,640246401379.00 
2015/6/24,4880.126,43463872300.00 ,615374085939.00 
2015/6/23,4786.091,36508794400.00 ,536984113004.00 
2015/6/19,4637.052,35810474400.00 ,519609575034.00 
2015/6/18,4930.549,36439581400.00 ,555646755662.00 
2015/6/17,5138.831,39712418700.00 ,589868366440.00 
2015/6/16,5064.821,41167563800.00 ,651522532247.00 
2015/6/15,5221.167,47574570300.00 ,766237730233.00 
2015/6/12,5335.115,43013138600.00 ,694213173337.00 
2015/6/11,5306.59,39233875500.00 ,660584867997.00 
2015/6/10,5309.112,44216567600.00 ,711509256785.00 
2015/6/9,5317.461,57042726300.00 ,871431819564.00 
2015/6/8,5353.751,63731323700.00 ,949498013951.00 
2015/6/5,5230.552,54596119600.00 ,855224403052.00 
2015/6/4,5181.416,48276726800.00 ,735170669363.00 
2015/6/3,5143.59,41425827000.00 ,672056532157.00 
2015/6/2,5161.87,41297319600.00 ,658452859697.00 
2015/6/1,5076.179,41750374100.00 ,637843681462.00 
2015/5/29,4840.829,42787885900.00 ,636008152610.00 
2015/5/28,4834.007,57182904700.00 ,873207363731.00 
2015/5/27,5181.434,47079873000.00 ,777826309129.00 
2015/5/26,5198.918,48794935900.00 ,802295843467.00 
2015/5/25,5099.495,46573659000.00 ,757085825931.00 
2015/5/22,4951.335,45584671800.00 ,719129953200.00 
2015/5/21,4840.976,30505453700.00 ,505346105539.00 
2015/5/20,4754.919,36318074800.00 ,589956272979.00 
2015/5/19,4731.222,31478595200.00 ,524232160128.00 
2015/5/18,4575.14,26918048900.00 ,434083129375.00 
2015/5/15,4617.47,32843116600.00 ,506695010176.00 
2015/5/14,4700.778,33772515200.00 ,513219655550.00 
2015/5/13,4718.436,37073042400.00 ,590479847838.00 
2015/5/12,4747.421,37705389100.00 ,607123299939.00 
2015/5/11,4690.532,37383842000.00 ,583260408778.00 
2015/5/8,4558.404,30240796700.00 ,452090694881.00 
2015/5/7,4470.089,29775920300.00 ,427189953161.00 
2015/5/6,4553.327,37607370200.00 ,586033987365.00 
2015/5/5,4596.837,46041962600.00 ,660020218474.00 
2015/5/4,4787.741,37784385300.00 ,565453373624.00 
2015/4/30,4749.886,39972744400.00 ,612511415165.00 
2015/4/29,4774.326,39505698000.00 ,601676350605.00 
2015/4/28,4741.861,60863854500.00 ,860349875255.00 
2015/4/27,4807.592,51307654800.00 ,765910402328.00 
2015/4/24,4702.641,48015293600.00 ,721273097490.00 
2015/4/23,4740.892,49743095400.00 ,752258236225.00 
2015/4/22,4739.814,51621379200.00 ,769924803864.00 
2015/4/21,4619.164,49031499100.00 ,685365027867.00 
2015/4/20,4521.919,68643907500.00 ,939264904128.00 
2015/4/17,4596.136,55280266300.00 ,733953610122.00 
2015/4/16,4513.546,42260374800.00 ,564722844124.00 
2015/4/15,4380.513,47215413100.00 ,596822875636.00 
2015/4/14,4438.184,43443212600.00 ,602127441917.00 
2015/4/13,4421.073,43415303600.00 ,598518139930.00 
2015/4/10,4344.416,34819017000.00 ,509354291196.00 
2015/4/9,4262.138,43969990200.00 ,650419151486.00 
2015/4/8,4295.803,45867671500.00 ,658308062760.00 
2015/4/7,4260.044,41536265400.00 ,564646323685.00 
2015/4/3,4170.538,32130376600.00 ,466965600575.00 
2015/4/2,4124.776,33907048700.00 ,476617837707.00 
2015/4/1,4123.895,32951285300.00 ,466596904663.00 
2015/3/31,4051.204,43606563500.00 ,598121732643.00 
2015/3/30,4088.178,42829702000.00 ,546211078887.00 
2015/3/27,3971.697,29875606400.00 ,393132347578.00 
2015/3/26,3949.999,34675631500.00 ,468538490771.00 
2015/3/25,3940.412,37996885100.00 ,501733891680.00 
2015/3/24,3973.046,46858131200.00 ,591066800604.00 
2015/3/23,3972.061,39111992200.00 ,519760220709.00 
2015/3/20,3892.574,40181755200.00 ,544468374302.00 
2015/3/19,3839.739,39154763000.00 ,463212821639.00 
2015/3/18,3846.055,41519001100.00 ,484465529242.00 
2015/3/17,3757.122,37162566600.00 ,455003825887.00 
2015/3/16,3705.671,27543830700.00 ,358497570207.00 
2015/3/13,3617.657,24686476800.00 ,297298516465.00 
2015/3/12,3592.844,26566462500.00 ,322141249344.00 
2015/3/11,3524.653,18894782500.00 ,235772755479.00 
2015/3/10,3520.611,19426765700.00 ,245366625918.00 
2015/3/9,3537.75,23394041100.00 ,277860471571.00 
2015/3/6,3478.52,18151805400.00 ,233468244766.00 
2015/3/5,3496.344,21750880500.00 ,279030592350.00 
2015/3/4,3530.822,19966398100.00 ,257468790961.00 
2015/3/3,3507.9,26186648900.00 ,335700118167.00 
2015/3/2,3601.265,24817612500.00 ,325164897145.00 
2015/2/27,3572.843,22278643800.00 ,271861944608.00 
2015/2/26,3566.295,22932843800.00 ,279809075234.00 
2015/2/25,3478.729,16553935100.00 ,211739059322.00 
2015/2/17,3522.322,16532831300.00 ,214457267905.00 
2015/2/16,3499.483,16564134300.00 ,222799721247.00 
2015/2/13,3469.828,20108997100.00 ,247076153339.00 
2015/2/12,3442.874,15608169100.00 ,191285873488.00 
2015/2/11,3434.124,14461377200.00 ,185979219656.00 
2015/2/10,3406.943,15930908800.00 ,199120680699.00 
2015/2/9,3345.921,17235382000.00 ,220766525021.00 
2015/2/6,3312.42,19266418600.00 ,221433183351.00 
2015/2/5,3366.946,25043060900.00 ,311523669172.00 
2015/2/4,3401.768,19130434900.00 ,244034297155.00 
2015/2/3,3437.445,19284609600.00 ,241100023193.00 
2015/2/2,3353.96,19518369900.00 ,224837769887.00 
2015/1/30,3434.39,19647915700.00 ,237420793858.00 
2015/1/29,3481.798,21161886000.00 ,251897926442.00 
2015/1/28,3525.323,21622021400.00 ,278749164896.00 
2015/1/27,3574.931,28766917900.00 ,357548249621.00 
2015/1/26,3607.985,23976620300.00 ,309585710088.00 
2015/1/23,3571.732,28017217200.00 ,361835546416.00 
2015/1/22,3567.613,26885359900.00 ,345026040998.00 
2015/1/21,3548.885,33792821000.00 ,425433704264.00 
2015/1/20,3396.222,29784323200.00 ,381917903845.00 
2015/1/19,3355.155,32950527500.00 ,366017532103.00 
2015/1/16,3635.146,28268161400.00 ,355568710742.00 
2015/1/15,3604.121,23781233800.00 ,303445351108.00 
2015/1/14,3502.423,19601251000.00 ,241285837533.00 
2015/1/13,3514.04,18715396500.00 ,250796676069.00 
2015/1/12,3513.576,26656717500.00 ,334257133083.00 
2015/1/9,3546.723,34998267200.00 ,430210592272.00 
2015/1/8,3559.259,29500304500.00 ,355831967325.00 
2015/1/7,3643.79,32019123200.00 ,398731720502.00 
2015/1/6,3641.059,42096218500.00 ,498529588258.00 
2015/1/5,3641.541,45119809800.00 ,519849817448.00 
2014/12/31,3533.705,34593476000.00 ,403710888146.00 
2014/12/30,3457.554,32823387300.00 ,394607772399.00 
2014/12/29,3455.455,42501503700.00 ,505004508391.00 
2014/12/26,3445.839,38461412400.00 ,438838427110.00 
2014/12/25,3335.419,30979954700.00 ,330128939928.00 
2014/12/24,3230.385,31744958700.00 ,339475799573.00 
2014/12/23,3324.924,36973609300.00 ,377227774057.00 
2014/12/22,3394.481,54980167100.00 ,537021101759.00 
2014/12/19,3383.167,41121159000.00 ,435516864940.00 
2014/12/18,3345.927,35597020700.00 ,416260448852.00 
2014/12/17,3360.598,44814077000.00 ,527748937956.00 
2014/12/16,3303.402,35812384700.00 ,425665729151.00 
2014/12/15,3217.228,29019383400.00 ,326668040798.00 
2014/12/12,3193.227,30106532500.00 ,337817436996.00 
2014/12/11,3183.012,36709169100.00 ,392944833604.00 
2014/12/10,3221.546,42501870800.00 ,477300103105.00 
2014/12/9,3106.913,63287456700.00 ,702150099247.00 
2014/12/8,3252.881,48446234400.00 ,515773683037.00 
2014/12/5,3124.885,52488126000.00 ,554362904944.00 
2014/12/4,3104.351,42681292800.00 ,433875560243.00 
2014/12/3,2967.549,46615668500.00 ,464857500377.00 
2014/12/2,2923.94,36146532200.00 ,341185189116.00 
2014/12/1,2819.812,36548741700.00 ,338833084229.00 
2014/11/28,2808.819,37532366200.00 ,330256023242.00 
2014/11/27,2754.49,26546473000.00 ,261164877169.00 
2014/11/26,2723.018,24396248500.00 ,239333899163.00 
2014/11/25,2685.561,22261169900.00 ,206879208489.00 
2014/11/24,2649.258,27983972000.00 ,264974912281.00 
2014/11/21,2583.455,15102813900.00 ,143750813260.00 
2014/11/20,2537.099,10614986400.00 ,98145538650.00 
2014/11/19,2537.223,12214697400.00 ,113031721938.00 
2014/11/18,2541.416,14294135600.00 ,124246649435.00 
2014/11/17,2567.101,15847809500.00 ,147724645089.00 
2014/11/14,2581.093,16504996500.00 ,145409933865.00 
2014/11/13,2579.75,21981561500.00 ,192985452900.00 
2014/11/12,2594.318,18468626100.00 ,157847382809.00 
2014/11/11,2558.612,32371165600.00 ,265840509803.00 
2014/11/10,2565.73,22659973500.00 ,187612569248.00 
2014/11/7,2502.153,20876091100.00 ,176868665325.00 
2014/11/6,2506.067,14965111700.00 ,118839203631.00 
2014/11/5,2503.448,19049186200.00 ,146130895120.00 
2014/11/4,2513.172,21824700500.00 ,155291882550.00 
2014/11/3,2512.548,20580122800.00 ,151406835108.00 
2014/10/31,2508.325,23917241200.00 ,181604617039.00 
2014/10/30,2468.925,18962635300.00 ,139157358014.00 
2014/10/29,2451.384,15858406200.00 ,134541723619.00 
2014/10/28,2416.653,10152305500.00 ,90529903107.00 
2014/10/27,2368.832,7386244700.00 ,65956480803.00 
2014/10/24,2390.706,7497486900.00 ,65601225156.00 
2014/10/23,2395.936,10349183900.00 ,86045452830.00 
2014/10/22,2418.641,8865619300.00 ,82251744245.00 
2014/10/21,2433.391,9624191200.00 ,86622201933.00 
2014/10/20,2454.711,9143540100.00 ,84843604900.00 
2014/10/17,2441.732,13275998800.00 ,112685625525.00 
2014/10/16,2444.395,15816660300.00 ,128340525473.00 
2014/10/15,2463.874,13580188200.00 ,114837290107.00 
2014/10/14,2446.562,12739370500.00 ,106356643094.00 
2014/10/13,2454.946,13159336200.00 ,112784478808.00 
2014/10/10,2466.789,14763430700.00 ,121924973049.00 
2014/10/9,2481.955,13792392000.00 ,120752628433.00 
2014/10/8,2478.383,12195360400.00 ,116500107810.00 
2014/9/30,2450.988,11580422900.00 ,101906558841.00 
2014/9/29,2447.799,12340172700.00 ,111463779824.00 
2014/9/26,2437.201,10029949400.00 ,87757377938.00 
2014/9/25,2436.965,13866189100.00 ,119612625726.00 
2014/9/24,2441.864,14271353000.00 ,120389934642.00 
2014/9/23,2399.462,8403334100.00 ,75463683722.00 
2014/9/22,2378.92,10224087000.00 ,88958056522.00 
2014/9/19,2425.211,10181357700.00 ,88221038707.00 
2014/9/18,2408.664,11592637600.00 ,92105332013.00 
2014/9/17,2401.326,12526902800.00 ,98039470145.00 
2014/9/16,2388.765,18674279100.00 ,147250169859.00 
2014/9/15,2437.189,12224715900.00 ,112507690398.00 
2014/9/12,2438.358,10916017000.00 ,96625765409.00 
2014/9/11,2423.454,13298258300.00 ,127203381658.00 
2014/9/10,2432.433,10917551700.00 ,97472682969.00 
2014/9/9,2445.224,11819434400.00 ,107795213548.00 
2014/9/5,2449.259,13355176400.00 ,123349320057.00 
2014/9/4,2426.224,11127229800.00 ,108294703239.00 
2014/9/3,2408.838,12973420400.00 ,123629189433.00 
2014/9/2,2386.46,11443673300.00 ,106925790139.00 
2014/9/1,2355.317,7732087000.00 ,73362240553.00 
2014/8/29,2338.287,6321142300.00 ,58359967752.00 
2014/8/28,2311.278,7049065500.00 ,66195966855.00 
2014/8/27,2327.595,6767622100.00 ,62448675179.00 
2014/8/26,2324.092,9384422200.00 ,83135033150.00 
2014/8/25,2342.863,9737371700.00 ,85182493960.00 
2014/8/22,2365.364,8982393800.00 ,85642463757.00 
2014/8/21,2354.244,10069021100.00 ,92192063269.00 
2014/8/20,2366.14,10128808800.00 ,91374802730.00 
2014/8/19,2374.768,11585002000.00 ,102742759960.00 
2014/8/18,2374.562,10450955400.00 ,90148909855.00 
2014/8/15,2360.635,9359254600.00 ,81888217001.00 
2014/8/14,2335.945,9796949300.00 ,84251435869.00 
2014/8/13,2358.901,11044778900.00 ,94185266458.00 
2014/8/12,2357.052,9182260800.00 ,82973769642.00 
2014/8/11,2365.349,9160117100.00 ,82973900360.00 
2014/8/8,2331.134,8673969400.00 ,72605666133.00 
2014/8/7,2327.457,11672921000.00 ,94254453994.00 
2014/8/6,2363.221,11634182900.00 ,96681298733.00 
2014/8/5,2369.353,11186178900.00 ,97906971246.00 
2014/8/4,2375.62,11671375400.00 ,101301888277.00 
2014/8/1,2329.402,12631739000.00 ,106125190266.00 
2014/7/31,2350.251,11098776900.00 ,93135566963.00 
2014/7/30,2322.011,12302283200.00 ,103362308865.00 
2014/7/29,2331.369,13426964100.00 ,112176546316.00 
2014/7/28,2323.897,17986933300.00 ,145277424291.00 
2014/7/25,2260.454,9897283800.00 ,81994560081.00 
2014/7/24,2237.015,11943553400.00 ,99964367602.00 
2014/7/23,2197.833,8421387200.00 ,69177998063.00 
2014/7/22,2192.698,7854258300.00 ,66806114430.00 
2014/7/21,2166.295,5417226000.00 ,47731629577.00 
2014/7/18,2164.144,6547329500.00 ,53758919136.00 
2014/7/17,2157.068,5945356800.00 ,46354646289.00 
2014/7/16,2170.868,8156023000.00 ,61126054498.00 
2014/7/15,2174.976,7181569400.00 ,64304875149.00 
2014/7/14,2171.758,6615886300.00 ,60467088864.00 
2014/7/11,2148.009,6137427400.00 ,51551825645.00 
2014/7/10,2142.847,5573249700.00 ,50931668887.00 
2014/7/9,2148.71,6202204600.00 ,58980248398.00 
2014/7/8,2180.473,5074359900.00 ,46017266874.00 
2014/7/7,2176.289,5024233400.00 ,47663876919.00 
2014/7/4,2178.695,5285110600.00 ,47990033413.00 
2014/7/3,2180.192,6369069000.00 ,56024939299.00 
2014/7/2,2170.867,5968550100.00 ,53273658927.00 
2014/7/1,2164.559,5332310000.00 ,49936284309.00 
2014/6/30,2165.118,5430418800.00 ,50277570814.00 
2014/6/27,2150.258,5272289600.00 ,45525673947.00 
2014/6/26,2149.076,4435116600.00 ,40601836632.00 
2014/6/25,2133.371,3766610000.00 ,33809315524.00 
2014/6/24,2144.821,4016435600.00 ,38778505304.00 
2014/6/23,2134.11,4117925800.00 ,37112428752.00 
2014/6/20,2136.729,4239371900.00 ,35425712925.00 
2014/6/19,2126.907,5316264500.00 ,46029744918.00 
2014/6/18,2160.239,4946389700.00 ,42538095511.00 
2014/6/17,2169.674,4993366500.00 ,46244977817.00 
2014/6/16,2191.855,6329687500.00 ,56904298384.00 
2014/6/13,2176.242,5925287600.00 ,51765511450.00 
2014/6/12,2153.41,4302584300.00 ,37252041741.00 
2014/6/11,2160.766,4256371800.00 ,37311080748.00 
2014/6/10,2161.268,5050790200.00 ,44416141206.00 
2014/6/9,2134.281,3931106000.00 ,35326732064.00 
2014/6/6,2134.716,3573805800.00 ,32415599488.00 
2014/6/5,2150.602,3647742400.00 ,33050774675.00 
2014/6/4,2128.274,4181724900.00 ,35607022812.00 
2014/6/3,2149.918,4198295400.00 ,37906226058.00 
2014/5/30,2156.464,4392386300.00 ,39769199791.00 
2014/5/29,2155.164,4489155600.00 ,41076912680.00 
2014/5/28,2169.352,5005626000.00 ,45627619375.00 
2014/5/27,2147.28,3589717100.00 ,32374256462.00 
2014/5/26,2155.976,3955065600.00 ,37788482728.00 
2014/5/23,2148.414,3762310500.00 ,32420020159.00 
2014/5/22,2130.868,4625273600.00 ,39227549718.00 
2014/5/21,2135.905,3894604200.00 ,32246807970.00 
2014/5/20,2115.771,3729968300.00 ,31576339037.00 
2014/5/19,2115.143,4289360700.00 ,37135950607.00 
2014/5/16,2145.952,4225319700.00 ,34987586802.00 
2014/5/15,2144.084,4673403200.00 ,38938529216.00 
2014/5/14,2172.372,4851420600.00 ,39214123931.00 
2014/5/13,2174.852,6491251800.00 ,50241276089.00 
2014/5/12,2180.054,8347256000.00 ,66275508636.00 
2014/5/9,2133.911,4918113500.00 ,40242745273.00 
2014/5/8,2135.496,4833245200.00 ,40729772017.00 
2014/5/7,2137.316,4460747000.00 ,37751019661.00 
2014/5/6,2157.328,4808651900.00 ,41486451628.00 
